id,subject_id,subject_name,teaching_method_code,teaching_method_name,teaching_method_pred,conduct_score_pred,severity_level,reason_text,solution_text
1607,INF1073,Xử lý ngôn ngữ tự nhiên,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6083,0.7307,Thấp,[INF1073 - Xử lý ngôn ngữ tự nhiên] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1608,INF1413,Cơ sở tạo hình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9913,0.0826,Cao,[INF1413 - Cơ sở tạo hình] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1609,INF1532,Dự án nghề nâng cao,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6457,0.5814,Trung bình,[INF1532 - Dự án nghề nâng cao] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1610,INF1413,Cơ sở tạo hình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.73,0.7563,Thấp,[INF1413 - Cơ sở tạo hình] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1611,INF0243,Lập trình web (Backend),TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6543,0.2419,Cao,[INF0243 - Lập trình web (Backend)] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1612,INF1473,Học sâu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.823,0.148,Cao,[INF1473 - Học sâu] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1613,INF1433,Thiết kế minh hoạ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8524,0.7524,Thấp,[INF1433 - Thiết kế minh hoạ] Thiết bị chưa ổn định,Kiểm tra thiết bị trước buổi
1614,INF1433,Thiết kế minh hoạ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.4032,0.7563,Thấp,[INF1433 - Thiết kế minh hoạ] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1615,INF0153,Hệ điều hành,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5197,0.3337,Trung bình,[INF0153 - Hệ điều hành] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1616,INF0823,Thiết kế web (frontend),TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6505,0.2243,Cao,[INF0823 - Thiết kế web (frontend)] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1617,INF1423,Thiết kế hình ảnh,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9522,0.7135,Thấp,[INF1423 - Thiết kế hình ảnh] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1618,INF1463,Khai phá dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.495,0.9774,Tốt,[INF1463 - Khai phá dữ liệu] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1619,INF1413,Cơ sở tạo hình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5258,0.6791,Thấp,[INF1413 - Cơ sở tạo hình] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1620,INF1532,Dự án nghề nâng cao,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6552,0.7928,Thấp,[INF1532 - Dự án nghề nâng cao] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1621,INF1213,Robot công nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7822,0.6417,Thấp,[INF1213 - Robot công nghiệp] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1622,INF0823,Thiết kế web (frontend),TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5956,0.2449,Cao,[INF0823 - Thiết kế web (frontend)] Thiếu hướng dẫn thực hành,Kiểm tra thiết bị trước buổi
1623,INF1543,Thực tập tốt nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8604,0.3756,Trung bình,[INF1543 - Thực tập tốt nghiệp] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1624,INF0653,Kiến trúc phần mềm hiện đại,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5494,0.4579,Trung bình,[INF0653 - Kiến trúc phần mềm hiện đại] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1625,INF1502,Xử lý hậu kỳ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6521,0.9111,Tốt,[INF1502 - Xử lý hậu kỳ] Thiết bị chưa ổn định,Bổ sung trợ giảng
1626,INF1473,Học sâu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5687,0.3756,Trung bình,[INF1473 - Học sâu] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1627,INF1502,Xử lý hậu kỳ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8515,0.1314,Cao,[INF1502 - Xử lý hậu kỳ] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1628,INF0983,Nhập môn khoa học dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6394,0.3779,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1629,INF0083,Cơ sở dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.2937,0.3174,Trung bình,[INF0083 - Cơ sở dữ liệu] Thiết bị chưa ổn định,Bổ sung trợ giảng
1630,INF1463,Khai phá dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9436,0.4246,Trung bình,[INF1463 - Khai phá dữ liệu] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1631,INF0103,Nhập môn Trí tuệ nhân tạo,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8155,0.0083,Cao,[INF0103 - Nhập môn Trí tuệ nhân tạo] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1632,INF1073,Xử lý ngôn ngữ tự nhiên,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8931,0.3942,Trung bình,[INF1073 - Xử lý ngôn ngữ tự nhiên] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1633,INF0263,Mạng máy tính,TM8,"Thực tập, thực tế (Internship/Field Trip)",1.0,0.6484,Thấp,[INF0263 - Mạng máy tính] Thiết bị chưa ổn định,Bổ sung trợ giảng
1634,INF0433,Nhập môn lập trình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.766,0.8887,Tốt,[INF0433 - Nhập môn lập trình] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1635,INF1003,Điện toán đám mây,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7417,0.8026,Thấp,[INF1003 - Điện toán đám mây] Thiết bị chưa ổn định,Bổ sung trợ giảng
1636,INF0802,Giới thiệu ngành và Kỹ năng nghề nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6212,0.6108,Thấp,[INF0802 - Giới thiệu ngành và Kỹ năng nghề nghiệp] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1637,INF1143,Xử lý ảnh số và thị giác máy tính,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6767,0.5817,Trung bình,[INF1143 - Xử lý ảnh số và thị giác máy tính] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1638,INF1213,Robot công nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5437,0.9182,Tốt,[INF1213 - Robot công nghiệp] Thiết bị chưa ổn định,Kiểm tra thiết bị trước buổi
1639,INF1003,Điện toán đám mây,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8821,0.5099,Trung bình,[INF1003 - Điện toán đám mây] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1640,INF0983,Nhập môn khoa học dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5335,0.1649,Cao,[INF0983 - Nhập môn khoa học dữ liệu] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1641,INF0153,Hệ điều hành,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9973,0.3314,Trung bình,[INF0153 - Hệ điều hành] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1642,INF0203,Lập trình hướng đối tượng và ứng dụng,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8548,0.3371,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Thiếu hướng dẫn thực hành,Kiểm tra thiết bị trước buổi
1643,INF1463,Khai phá dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7742,0.5952,Trung bình,[INF1463 - Khai phá dữ liệu] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1644,INF1293,Phân tích dữ liệu lớn,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7434,0.6896,Thấp,[INF1293 - Phân tích dữ liệu lớn] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1645,INF1543,Thực tập tốt nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7547,0.823,Thấp,[INF1543 - Thực tập tốt nghiệp] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1646,INF0983,Nhập môn khoa học dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",1.0,0.6241,Thấp,[INF0983 - Nhập môn khoa học dữ liệu] Thiết bị chưa ổn định,Bổ sung trợ giảng
1647,INF0263,Mạng máy tính,TM8,"Thực tập, thực tế (Internship/Field Trip)",1.0,0.3513,Trung bình,[INF0263 - Mạng máy tính] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1648,INF1003,Điện toán đám mây,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8077,0.7242,Thấp,[INF1003 - Điện toán đám mây] Thiết bị chưa ổn định,Bổ sung trợ giảng
1649,INF1383,Tin học cơ sở (Introduction to Informatics),TM8,"Thực tập, thực tế (Internship/Field Trip)",0.69,0.6114,Thấp,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1650,SKI0011,Kỹ năng thuyết trình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9218,0.5829,Trung bình,[SKI0011 - Kỹ năng thuyết trình] Thiết bị chưa ổn định,Bổ sung trợ giảng
1651,INF0137,Đồ án tốt nghiệp (**),TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6206,0.2926,Cao,[INF0137 - Đồ án tốt nghiệp (**)] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1652,INF1003,Điện toán đám mây,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5584,0.4162,Trung bình,[INF1003 - Điện toán đám mây] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1653,INF1433,Thiết kế minh hoạ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8429,0.1633,Cao,[INF1433 - Thiết kế minh hoạ] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1654,INF1522,Dự án nghề cơ bản,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7913,0.3504,Trung bình,[INF1522 - Dự án nghề cơ bản] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1655,INF1502,Xử lý hậu kỳ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6916,0.8305,Thấp,[INF1502 - Xử lý hậu kỳ] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1656,INF1303,Phân tích dữ liệu kinh doanh,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8673,0.3941,Trung bình,[INF1303 - Phân tích dữ liệu kinh doanh] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1657,INF0073,Cấu trúc dữ liệu và giải thuật,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8636,0.3201,Trung bình,[INF0073 - Cấu trúc dữ liệu và giải thuật] Thiếu hướng dẫn thực hành,Kiểm tra thiết bị trước buổi
1658,INF0983,Nhập môn khoa học dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.646,0.376,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1659,INF0303,Lập trình trên thiết bị di động,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7119,0.6544,Thấp,[INF0303 - Lập trình trên thiết bị di động] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1660,INF0203,Lập trình hướng đối tượng và ứng dụng,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7418,0.5952,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1661,INF0203,Lập trình hướng đối tượng và ứng dụng,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.8035,0.3052,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1662,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",TM8,"Thực tập, thực tế (Internship/Field Trip)",0.4377,0.5374,Trung bình,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Thiết bị chưa ổn định",Cập nhật hướng dẫn chi tiết
1663,INF0433,Nhập môn lập trình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.424,0.3884,Trung bình,[INF0433 - Nhập môn lập trình] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1664,INF1493,Thiết kế đồ họa,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5478,0.2808,Cao,[INF1493 - Thiết kế đồ họa] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1665,INF0263,Mạng máy tính,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5537,0.8388,Thấp,[INF0263 - Mạng máy tính] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1666,SKI0011,Kỹ năng thuyết trình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7189,0.6507,Thấp,[SKI0011 - Kỹ năng thuyết trình] Thiết bị chưa ổn định,Bổ sung trợ giảng
1667,INF1403,Anh văn chuyên ngành CNTT,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7985,0.2085,Cao,[INF1403 - Anh văn chuyên ngành CNTT] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1668,PLO0052,Kinh tế chính trị Mác - Lênin,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.537,0.5139,Trung bình,[PLO0052 - Kinh tế chính trị Mác - Lênin] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1669,INF1143,Xử lý ảnh số và thị giác máy tính,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5649,0.6668,Thấp,[INF1143 - Xử lý ảnh số và thị giác máy tính] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1670,PLO0032,Tư tưởng Hồ Chí Minh,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6808,0.8046,Thấp,[PLO0032 - Tư tưởng Hồ Chí Minh] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1671,INF1532,Dự án nghề nâng cao,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7301,0.5381,Trung bình,[INF1532 - Dự án nghề nâng cao] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1672,INF0153,Hệ điều hành,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.728,0.6613,Thấp,[INF0153 - Hệ điều hành] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1673,INF0802,Giới thiệu ngành và Kỹ năng nghề nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6966,0.442,Trung bình,[INF0802 - Giới thiệu ngành và Kỹ năng nghề nghiệp] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1674,INF0073,Cấu trúc dữ liệu và giải thuật,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9066,0.2905,Cao,[INF0073 - Cấu trúc dữ liệu và giải thuật] Sinh viên thao tác còn lúng túng,Kiểm tra thiết bị trước buổi
1675,INF0083,Cơ sở dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.3602,0.4432,Trung bình,[INF0083 - Cơ sở dữ liệu] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1676,INF1353,Phát triển ứng dụng Thực tế ảo,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7515,0.3675,Trung bình,[INF1353 - Phát triển ứng dụng Thực tế ảo] Thiết bị chưa ổn định,Cập nhật hướng dẫn chi tiết
1677,INF0137,Đồ án tốt nghiệp (**),TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7675,0.6096,Thấp,[INF0137 - Đồ án tốt nghiệp (**)] Thiếu hướng dẫn thực hành,Kiểm tra thiết bị trước buổi
1678,INF0103,Nhập môn Trí tuệ nhân tạo,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.4723,0.717,Thấp,[INF0103 - Nhập môn Trí tuệ nhân tạo] Thiết bị chưa ổn định,Kiểm tra thiết bị trước buổi
1679,INF1293,Phân tích dữ liệu lớn,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.6175,0.3502,Trung bình,[INF1293 - Phân tích dữ liệu lớn] Thiết bị chưa ổn định,Bổ sung trợ giảng
1680,INF0153,Hệ điều hành,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.4146,0.6549,Thấp,[INF0153 - Hệ điều hành] Sinh viên thao tác còn lúng túng,Cập nhật hướng dẫn chi tiết
1681,INF1463,Khai phá dữ liệu,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.9656,0.6958,Thấp,[INF1463 - Khai phá dữ liệu] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1682,INF1543,Thực tập tốt nghiệp,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.3293,0.5284,Trung bình,[INF1543 - Thực tập tốt nghiệp] Thiết bị chưa ổn định,Bổ sung trợ giảng
1683,SKI0011,Kỹ năng thuyết trình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.658,0.8111,Thấp,[SKI0011 - Kỹ năng thuyết trình] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
1684,INF1413,Cơ sở tạo hình,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5421,0.1848,Cao,[INF1413 - Cơ sở tạo hình] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1685,PLO0032,Tư tưởng Hồ Chí Minh,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.7865,0.7571,Thấp,[PLO0032 - Tư tưởng Hồ Chí Minh] Thiếu hướng dẫn thực hành,Cập nhật hướng dẫn chi tiết
1686,INF1433,Thiết kế minh hoạ,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5528,0.5192,Trung bình,[INF1433 - Thiết kế minh hoạ] Thiếu hướng dẫn thực hành,Bổ sung trợ giảng
1687,INF1293,Phân tích dữ liệu lớn,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.5188,0.4814,Trung bình,[INF1293 - Phân tích dữ liệu lớn] Thiếu hướng dẫn thực hành,Kiểm tra thiết bị trước buổi
1688,INF1443,Thiết kế UX/UI,TM8,"Thực tập, thực tế (Internship/Field Trip)",0.3841,0.1958,Cao,[INF1443 - Thiết kế UX/UI] Sinh viên thao tác còn lúng túng,Bổ sung trợ giảng
